,Time,Theta1,Theta2,Omega1,Omega2,x1_true,y1_true,x2_true,y2_true,Theta1_pred,Theta2_pred,Omega1_pred,Omega2_pred,x1_pred,y1_pred,x2_pred,y2_pred
6977,6.977,1.5546905,21.149199,-6.196439,15.10518,0.2666654,-0.004295244,0.46560848,0.17332949,1.4596161,20.81389,-6.3813357,15.266397,0.26505336,-0.029590724,0.5113663,0.07267767
6978,6.978,1.5485524,21.164244,-6.081427,14.992561,0.26663402,-0.005931968,0.46288228,0.17466566,1.4614619,20.828451,-6.2674184,15.140864,0.2651075,-0.029101431,0.5099053,0.076742485
6979,6.979,1.5425293,21.179178,-5.96749,14.883391,0.26659346,-0.0075378004,0.4601228,0.17597046,1.4637231,20.842796,-6.154075,15.017303,0.26517263,-0.028501906,0.5084269,0.08084266
6980,6.98,1.5366193,21.194004,-5.8546524,14.777692,0.26654425,-0.009113237,0.45733178,0.177244,1.4666499,20.857174,-6.04127,14.897987,0.2652549,-0.027725669,0.506912,0.0851049
6981,6.981,1.5308207,21.20873,-5.7429013,14.675442,0.2664869,-0.0106586525,0.45450944,0.17848793,1.4686307,20.872421,-5.926719,14.785652,0.26530933,-0.027200203,0.505218,0.08930172
6982,6.982,1.5251331,21.223356,-5.632171,14.576607,0.266422,-0.012174142,0.45165813,0.17970204,1.4702767,20.88765,-5.812982,14.677404,0.26535374,-0.026763456,0.5034606,0.09337822
6983,6.983,1.5195556,21.237886,-5.522438,14.481149,0.26634997,-0.013659931,0.44877863,0.18088742,1.4713,20.904398,-5.6997685,14.5724125,0.26538098,-0.026491908,0.5014423,0.09762064
6984,6.984,1.5140871,21.252321,-5.4136786,14.389031,0.26627126,-0.01511625,0.44587278,0.18204407,1.4730481,20.922028,-5.5867114,14.470225,0.2654269,-0.02602796,0.49926364,0.102226764
6985,6.985,1.5087268,21.266666,-5.3058715,14.300216,0.26618642,-0.016543306,0.44294125,0.18317306,1.4746116,20.940762,-5.4746575,14.371151,0.26546726,-0.02561292,0.49686038,0.10699974
6986,6.986,1.5034739,21.280924,-5.1989927,14.214664,0.26609585,-0.017941337,0.43998536,0.1842747,1.4762052,20.95945,-5.3638406,14.275903,0.26550773,-0.025189841,0.49438226,0.11172374
6987,6.987,1.4983273,21.295097,-5.0930204,14.132337,0.26599997,-0.01931059,0.437006,0.18534967,1.4781231,20.9788,-5.254028,14.183889,0.26555556,-0.024680594,0.49173814,0.11663581
6988,6.988,1.493286,21.30919,-4.98793,14.053194,0.26589927,-0.020651307,0.43400407,0.18639861,1.4801434,20.998121,-5.1451364,14.0963,0.26560488,-0.024144027,0.48901498,0.1215159
6989,6.989,1.4883496,21.323208,-4.883697,13.977194,0.26579407,-0.02196365,0.4309802,0.18742219,1.4823264,21.016935,-5.037315,14.013327,0.26565695,-0.023564164,0.4862872,0.126273
6990,6.99,1.4835168,21.337149,-4.780298,13.904296,0.26568484,-0.023247905,0.42793602,0.18842033,1.4845461,21.035852,-4.9301314,13.933834,0.26570863,-0.022974433,0.4834651,0.13100936
6991,6.991,1.4787871,21.351019,-4.677708,13.834456,0.2655719,-0.024504261,0.42487165,0.18939401,1.486843,21.054653,-4.8236794,13.857845,0.26576066,-0.022364061,0.48058382,0.13568625
6992,6.992,1.4741595,21.36482,-4.5759015,13.767634,0.26545566,-0.025732951,0.42178822,0.19034347,1.4891051,21.07398,-4.7179875,13.784742,0.26581058,-0.021762824,0.47753915,0.14040963
6993,6.993,1.4696335,21.378557,-4.474853,13.703785,0.26533648,-0.026934141,0.4186862,0.19126931,1.4914893,21.093647,-4.612682,13.715569,0.26586172,-0.02112902,0.47436017,0.14517581
6994,6.994,1.4652082,21.392231,-4.3745365,13.642864,0.26521468,-0.028108062,0.41556647,0.19217181,1.4939183,21.113451,-4.507996,13.649814,0.26591226,-0.020483179,0.47107655,0.14991787
6995,6.995,1.4608829,21.405846,-4.2749257,13.584827,0.26509064,-0.029254923,0.41242957,0.19305146,1.49587,21.13408,-4.4034925,13.586569,0.26595172,-0.01996416,0.46755722,0.15463284
6996,6.996,1.456657,21.419403,-4.175994,13.529628,0.26496464,-0.03037489,0.40927622,0.19390854,1.4979228,21.154486,-4.2997212,13.526762,0.26599216,-0.019418176,0.4639933,0.1592559
6997,6.997,1.4525299,21.432907,-4.0777135,13.47722,0.26483703,-0.031468175,0.4061068,0.19474354,1.5001153,21.17464,-4.196687,13.470402,0.2660341,-0.018834945,0.4603941,0.16379328
6998,6.998,1.4485009,21.44636,-3.9800572,13.427556,0.26470807,-0.032534957,0.40292203,0.19555666,1.5022072,21.195045,-4.0936055,13.417147,0.2660729,-0.018278392,0.45666623,0.16827743
6999,6.999,1.4445693,21.459764,-3.8829973,13.380589,0.26457813,-0.03357541,0.39972225,0.1963484,1.5040158,21.215431,-3.9913173,13.367034,0.26610553,-0.01779713,0.45285645,0.17260504
7000,7.0,1.4407347,21.473122,-3.786505,13.336269,0.26444742,-0.03458971,0.39650846,0.19711867,1.5055441,21.235565,-3.89014,13.32007,0.2661324,-0.01739043,0.44901216,0.17673293
7001,7.001,1.4369966,21.486437,-3.690552,13.294548,0.2643163,-0.035578016,0.39328045,0.1978682,1.5069121,21.255444,-3.7904906,13.276368,0.26615596,-0.017026333,0.445141,0.18069379
7002,7.002,1.4333543,21.499712,-3.595109,13.255376,0.26418495,-0.0365405,0.3900388,0.19859713,1.5074748,21.27485,-3.693359,13.23718,0.2661655,-0.016876573,0.44127986,0.1842797
7003,7.003,1.4298072,21.512947,-3.5001464,13.218702,0.26405367,-0.03747735,0.38678452,0.1993053,1.5078691,21.294079,-3.5970912,13.201168,0.2661721,-0.01677161,0.4373865,0.18771437
7004,7.004,1.4263551,21.526148,-3.4056344,13.184475,0.26392272,-0.03838866,0.38351727,0.19999348,1.5084337,21.313454,-3.501575,13.167698,0.26618156,-0.016621333,0.43340218,0.19114332
7005,7.005,1.4229974,21.539316,-3.3115427,13.152641,0.26379234,-0.03927463,0.3802375,0.20066163,1.5091399,21.332865,-3.4058242,13.137177,0.26619324,-0.016433354,0.4293497,0.19453788
7006,7.006,1.4197336,21.552452,-3.2178404,13.123151,0.26366273,-0.04013536,0.37694615,0.20130977,1.5100802,21.352407,-3.3097806,13.1094885,0.26620856,-0.01618304,0.42521113,0.19793624
7007,7.007,1.4165635,21.565561,-3.124497,13.095948,0.2635342,-0.040971003,0.3736428,0.20193839,1.5112127,21.372005,-3.2141023,13.084118,0.26622674,-0.01588155,0.42100278,0.20131254
7008,7.008,1.4134867,21.578642,-3.0314803,13.07098,0.26340687,-0.04178165,0.37032875,0.20254722,1.512813,21.391403,-3.1193995,13.061279,0.2662518,-0.0154554965,0.4167859,0.20469984
7009,7.009,1.4105027,21.5917,-2.938759,13.048191,0.26328102,-0.04256748,0.3670035,0.20313668,1.5147165,21.410648,-3.025721,13.041085,0.26628074,-0.01494865,0.4125503,0.20806278
7010,7.01,1.4076113,21.604736,-2.8463006,13.027526,0.26315686,-0.043328557,0.36366746,0.20370689,1.5169452,21.43018,-2.9317555,13.023556,0.26631337,-0.014355143,0.4081996,0.21147043
7011,7.011,1.404812,21.617754,-2.7540724,13.008928,0.26303452,-0.044065036,0.36032087,0.20425785,1.5193313,21.450317,-2.8376384,13.008352,0.26634687,-0.013719655,0.40365702,0.2149172
7012,7.012,1.4021047,21.630753,-2.6620414,12.992341,0.26291427,-0.04477697,0.35696465,0.20478949,1.5213565,21.470879,-2.744493,12.99486,0.2663741,-0.01318024,0.3989545,0.21823134
7013,7.013,1.3994893,21.643738,-2.5701745,12.977707,0.26279625,-0.045464456,0.35359812,0.20530221,1.5239986,21.491386,-2.6512656,12.982929,0.26640803,-0.012476393,0.39421514,0.22160527
7014,7.014,1.3969651,21.656708,-2.4784374,12.964968,0.26268068,-0.046127643,0.35022256,0.20579559,1.5265874,21.511673,-2.5583239,12.973241,0.26643944,-0.011786689,0.3894719,0.2248394
7015,7.015,1.3945314,21.669666,-2.38682,12.95402,0.26256764,-0.046766814,0.3468377,0.20626962,1.5291451,21.532188,-2.465498,12.965702,0.26646867,-0.011105165,0.38462108,0.22799502
7016,7.016,1.3921858,21.68261,-2.2953432,12.944737,0.26245722,-0.047382556,0.34344518,0.20672339,1.5315307,21.552584,-2.3725667,12.960484,0.26649442,-0.010469442,0.37974608,0.23099062
7017,7.017,1.3899287,21.695543,-2.2039816,12.937109,0.26234958,-0.04797483,0.34004432,0.20715731,1.5335335,21.57359,-2.2797384,12.956541,0.26651487,-0.009935708,0.37466988,0.23384982
7018,7.018,1.3877604,21.708467,-2.112711,12.931126,0.26224494,-0.048543565,0.33663592,0.20757139,1.535396,21.594677,-2.1872368,12.954348,0.2665329,-0.0094393,0.36952338,0.23657258
7019,7.019,1.3856813,21.721384,-2.0215068,12.926777,0.26214346,-0.0490887,0.3332202,0.20796575,1.5375079,21.615772,-2.0946107,12.954271,0.26655224,-0.008876386,0.3643305,0.23925322
7020,7.02,1.3836917,21.734295,-1.9303455,12.924053,0.26204526,-0.049610168,0.3297974,0.2083405,1.5397328,21.637075,-2.0019364,12.955943,0.26657134,-0.008283307,0.35904187,0.24187283
7021,7.021,1.3817918,21.747202,-1.8392043,12.922943,0.26195052,-0.05010792,0.32636774,0.20869571,1.5420407,21.658497,-1.9095378,12.959361,0.26658973,-0.0076680677,0.35368076,0.24441136
7022,7.022,1.3799822,21.760109,-1.7480612,12.923433,0.26185945,-0.05058186,0.322931,0.20903163,1.5443972,21.680313,-1.8167839,12.96472,0.26660708,-0.0070398203,0.3481784,0.24687949
7023,7.023,1.3782631,21.773016,-1.656895,12.925512,0.2617721,-0.051031955,0.3194878,0.20934814,1.5462106,21.703152,-1.723022,12.972866,0.2666194,-0.0065563405,0.3423708,0.24915953
7024,7.024,1.3766348,21.785925,-1.5656854,12.929167,0.26168865,-0.051458124,0.3160384,0.2096453,1.5477957,21.726225,-1.6289544,12.982681,0.26662946,-0.006133739,0.336461,0.25126177
7025,7.025,1.3750976,21.79884,-1.4744124,12.9343815,0.26160923,-0.051860332,0.3125825,0.20992321,1.5494508,21.749216,-1.534821,12.994437,0.26663923,-0.005692432,0.33053502,0.25324044
7026,7.026,1.3736519,21.81176,-1.3830572,12.941142,0.26153398,-0.052238505,0.30912074,0.21018173,1.551196,21.772135,-1.4405694,13.008126,0.26664877,-0.005227078,0.3245939,0.25510204
7027,7.027,1.3722979,21.824686,-1.2916018,12.949432,0.26146302,-0.052592568,0.3056538,0.21042085,1.5529698,21.795,-1.34623,13.023619,0.26665762,-0.0047540795,0.3186356,0.25683182
7028,7.028,1.3710359,21.837624,-1.2000285,12.959237,0.26139644,-0.052922476,0.3021809,0.21064065,1.5545517,21.817673,-1.2515411,13.041693,0.2666648,-0.004332246,0.3126991,0.2583648
7029,7.029,1.3698664,21.850573,-1.108321,12.970539,0.26133436,-0.053228166,0.29870263,0.21084094,1.5560874,21.840277,-1.1566477,13.061783,0.26667115,-0.0039227363,0.3067562,0.25974768
7030,7.03,1.3687894,21.863533,-1.016463,12.983319,0.2612769,-0.053509574,0.29521966,0.21102168,1.5571717,21.862986,-1.0617471,13.083662,0.26667523,-0.0036335748,0.3007628,0.26087904
7031,7.031,1.3678055,21.876509,-0.9244398,12.9975605,0.26122412,-0.053766627,0.29173166,0.21118276,1.5580853,21.886192,-0.96606207,13.107155,0.26667845,-0.0033899334,0.29461893,0.26184246
7032,7.032,1.3669147,21.889502,-0.8322368,13.013243,0.2611761,-0.05399929,0.2882387,0.21132411,1.5590466,21.909164,-0.8701749,13.132294,0.26668158,-0.003133573,0.28852227,0.26267064
7033,7.033,1.3661176,21.90251,-0.7398406,13.030347,0.261133,-0.054207467,0.28474203,0.21144551,1.5598463,21.931763,-0.77468014,13.159248,0.266684,-0.0029203186,0.2825129,0.26330954
7034,7.034,1.3654143,21.915539,-0.6472383,13.048852,0.2610948,-0.05439112,0.28124073,0.21154693,1.5607201,21.954176,-0.6793432,13.188043,0.26668647,-0.002687288,0.2765448,0.26383045
7035,7.035,1.364805,21.928589,-0.5544179,13.068735,0.2610616,-0.05455019,0.2777354,0.2116281,1.5617265,21.976551,-0.58398724,13.218368,0.26668903,-0.0024189027,0.27058205,0.2642527
7036,7.036,1.36429,21.941658,-0.46136814,13.089976,0.26103348,-0.054684628,0.27422723,0.21168883,1.5627168,21.999063,-0.4889412,13.250328,0.2666913,-0.0021547752,0.2645804,0.26453686
7037,7.037,1.3638697,21.954754,-0.3680784,13.112553,0.26101047,-0.05479434,0.2707148,0.21172905,1.5635899,22.020401,-0.3950286,13.282742,0.26669306,-0.0019219292,0.25889254,0.26466396
7038,7.038,1.3635442,21.967873,-0.27453905,13.136439,0.26099262,-0.05487928,0.26719975,0.21174848,1.5641681,22.04149,-0.30002308,13.317027,0.26669413,-0.0017677363,0.2532736,0.2645944
7039,7.039,1.3633139,21.981018,-0.18074109,13.1616125,0.26097998,-0.05493939,0.26368174,0.21174693,1.5646814,22.062887,-0.20471239,13.352636,0.26669502,-0.0016308379,0.24757874,0.26438317
7040,7.04,1.3631791,21.99419,-0.08667626,13.188047,0.2609726,-0.054974575,0.26016137,0.21172418,1.564973,22.08406,-0.10987282,13.390442,0.2666955,-0.0015530733,0.24195148,0.2639966
7041,7.041,1.3631397,22.007391,0.007662842,13.215718,0.2609704,-0.05498484,0.25663877,0.21168,1.565226,22.105091,-0.014994144,13.430098,0.26669586,-0.0014856094,0.2363731,0.26348498
7042,7.042,1.3631965,22.020622,0.10228291,13.244598,0.26097354,-0.054970033,0.25311404,0.21161413,1.5656415,22.126003,0.08045578,13.471682,0.26669645,-0.0013747802,0.23083961,0.2629038
7043,7.043,1.3633493,22.033884,0.19718987,13.274662,0.26098192,-0.05493015,0.24958783,0.21152633,1.5619243,22.144386,0.16634989,13.498771,0.2666895,-0.0023661281,0.22598076,0.2612087
7044,7.044,1.3635985,22.047176,0.29238886,13.30588,0.26099563,-0.054865126,0.24606083,0.2114164,1.5562452,22.16128,0.24842596,13.520659,0.26667178,-0.0038806465,0.22151639,0.2589689
7045,7.045,1.3639443,22.060505,0.38788426,13.338223,0.26101455,-0.054774866,0.24253204,0.21128394,1.5493988,22.177114,0.3328719,13.541788,0.26663893,-0.0057062902,0.2173272,0.2563953
7046,7.046,1.3643869,22.073866,0.4836797,13.371664,0.26103878,-0.05465933,0.23900323,0.2111288,1.5423435,22.19225,0.41843224,13.562726,0.26659206,-0.007587346,0.21331927,0.25373793
7047,7.047,1.3649267,22.087261,0.579778,13.406171,0.26106825,-0.054518417,0.23547447,0.21095069,1.5344728,22.20824,0.50478363,13.584701,0.26652408,-0.009685348,0.20907937,0.25075465
7048,7.048,1.3655638,22.100695,0.6761813,13.441714,0.26110294,-0.05435209,0.2319454,0.21074925,1.5265669,22.223782,0.59150076,13.608125,0.26643917,-0.011792151,0.20495404,0.24772367
7049,7.049,1.3662983,22.114162,0.7728909,13.478263,0.2611428,-0.054160275,0.22841766,0.21052438,1.5185784,22.239056,0.678699,13.632363,0.26633647,-0.01392019,0.2008948,0.24462628
7050,7.05,1.3671306,22.12767,0.8699074,13.515783,0.26118776,-0.053942904,0.22489041,0.21027555,1.5112461,22.253597,0.7654395,13.657219,0.26622725,-0.015872665,0.19703296,0.24169487
7051,7.051,1.3680608,22.141218,0.96723044,13.554243,0.26123783,-0.053699926,0.22136432,0.21000253,1.5047034,22.268074,0.8515811,13.6829605,0.26611772,-0.017614152,0.19320205,0.23892471
7052,7.052,1.3690892,22.154804,1.0648593,13.59361,0.26129293,-0.053431235,0.21784055,0.20970517,1.498413,22.282804,0.936924,13.709873,0.26600164,-0.01928779,0.1893151,0.23614919
7053,7.053,1.3702159,22.16843,1.1627918,13.633847,0.26135296,-0.053136818,0.21431918,0.2093831,1.4929613,22.293343,1.0246677,13.738586,0.26589254,-0.020737652,0.18651848,0.23387706
7054,7.054,1.3714412,22.182098,1.261026,13.674922,0.26141787,-0.05281653,0.21080047,0.20903604,1.4879097,22.303585,1.1125016,13.7695265,0.26578438,-0.022080567,0.18380666,0.23170781
7055,7.055,1.3727652,22.195808,1.3595582,13.716798,0.26148757,-0.05247038,0.20728505,0.20866361,1.4826044,22.313402,1.1997962,13.802195,0.2656635,-0.023490313,0.1811983,0.22948107
7056,7.056,1.3741882,22.20956,1.4583846,13.7594385,0.261562,-0.05209823,0.20377359,0.2082657,1.4778508,22.322311,1.2868009,13.837276,0.26554883,-0.024752898,0.17883322,0.22745593
7057,7.057,1.3757102,22.223356,1.5575002,13.802806,0.26164097,-0.051700056,0.20026623,0.2078419,1.4734453,22.330997,1.3743806,13.873403,0.26543722,-0.025922528,0.1765342,0.22552358
7058,7.058,1.3773316,22.237196,1.6568997,13.846862,0.26172444,-0.05127577,0.19676371,0.20739196,1.4692053,22.33991,1.4619093,13.910612,0.26532492,-0.027047757,0.17418432,0.22359598
7059,7.059,1.3790524,22.25108,1.7565764,13.89157,0.2618123,-0.050825324,0.1932667,0.20691562,1.4649452,22.348942,1.5501733,13.948764,0.2652073,-0.028177807,0.1718068,0.22163258
7060,7.06,1.380873,22.265009,1.8565235,13.936889,0.2619044,-0.050348595,0.18977539,0.20641257,1.4606384,22.357792,1.6389174,13.987865,0.26508346,-0.029319735,0.16947581,0.2196543
7061,7.061,1.3827932,22.278984,1.9567331,13.9827795,0.2620006,-0.049845587,0.18629047,0.20588253,1.4560117,22.3668,1.7274518,14.027706,0.26494497,-0.030545894,0.16709837,0.21755677
7062,7.062,1.3848135,22.293003,2.0571964,14.0292,0.26210076,-0.049316153,0.18281314,0.20532547,1.4498762,22.37686,1.8142061,14.068459,0.26475257,-0.032170866,0.16441521,0.21493499
7063,7.063,1.3869339,22.30707,2.1579041,14.07611,0.26220474,-0.04876029,0.17934312,0.20474088,1.44391,22.387249,1.9009204,14.109833,0.26455593,-0.03374985,0.16165677,0.21230026
7064,7.064,1.3891547,22.321184,2.258846,14.1234665,0.26231238,-0.04817788,0.17588112,0.20412852,1.4376973,22.397804,1.9881053,14.151489,0.26434115,-0.0353928,0.15885064,0.20955747
7065,7.065,1.3914758,22.335344,2.3600113,14.171227,0.2624235,-0.04756889,0.17242831,0.20348838,1.4315423,22.40845,2.0754437,14.193597,0.26411828,-0.037019137,0.15602633,0.20679435
7066,7.066,1.3938977,22.349552,2.461388,14.219349,0.26253793,-0.0469332,0.16898498,0.20282014,1.4253424,22.419474,2.1623645,14.2361145,0.2638837,-0.038655907,0.15311046,0.20395112
7067,7.067,1.3964201,22.363808,2.5629642,14.267786,0.2626555,-0.046270806,0.16555181,0.20212357,1.4193896,22.430965,2.249311,14.27886,0.26364893,-0.040226072,0.15009506,0.201092
7068,7.068,1.3990436,22.37811,2.6647263,14.316494,0.26277596,-0.045581587,0.16212949,0.20139852,1.4140671,22.442661,2.3366184,14.321991,0.26343107,-0.041628752,0.14706263,0.19834474
7069,7.069,1.401768,22.392464,2.76666,14.365427,0.2628992,-0.044865508,0.15871835,0.20064467,1.4094661,22.454441,2.424357,14.365669,0.26323676,-0.042840354,0.14404961,0.19574574
7070,7.07,1.4045935,22.406862,2.868751,14.414538,0.2630249,-0.04412251,0.15531999,0.19986221,1.4044384,22.46636,2.5129662,14.410268,0.26301804,-0.0441633,0.14099571,0.19298527
7071,7.071,1.4075203,22.42131,2.9709837,14.46378,0.2631529,-0.043352496,0.1519342,0.19905066,1.399671,22.478127,2.6013885,14.455493,0.2628045,-0.04541671,0.1380003,0.1902797
7072,7.072,1.4105486,22.435808,3.0733418,14.513106,0.26328298,-0.0425554,0.1485618,0.19820991,1.3955072,22.489775,2.6893325,14.501181,0.26261315,-0.046510566,0.13507202,0.18771616
7073,7.073,1.4136783,22.450352,3.1758082,14.562467,0.2634149,-0.04173119,0.1452044,0.19734028,1.3930472,22.502457,2.7779384,14.54793,0.26249793,-0.047156453,0.1319967,0.185434
7074,7.074,1.4169097,22.464945,3.2783651,14.611813,0.26354834,-0.040879775,0.14186177,0.19644125,1.3907765,22.515182,2.8666587,14.594744,0.26239017,-0.047752384,0.12893969,0.18315855
7075,7.075,1.4202428,22.479588,3.3809938,14.661094,0.26368314,-0.040001113,0.1385347,0.1955127,1.3872288,22.527174,2.955666,14.641201,0.2622191,-0.048682958,0.12600932,0.18061113
7076,7.076,1.4236778,22.494278,3.4836752,14.7102585,0.26381898,-0.039095126,0.13522439,0.19455487,1.3817424,22.538275,3.0451655,14.687582,0.26194805,-0.05012088,0.123201355,0.17764708
7077,7.077,1.4272147,22.509016,3.5863888,14.759256,0.26395562,-0.038161773,0.13193156,0.19356768,1.3761555,22.549118,3.134295,14.734513,0.26166394,-0.05158356,0.1204557,0.17466658
7078,7.078,1.4308537,22.523802,3.689114,14.808034,0.26409274,-0.03720099,0.12865694,0.19255114,1.3707241,22.55988,3.2250843,14.780375,0.26137993,-0.053003997,0.117745176,0.17171349
7079,7.079,1.4345949,22.538637,3.7918293,14.85654,0.26423007,-0.036212724,0.12540084,0.19150494,1.3694803,22.570112,3.3212996,14.825627,0.2613138,-0.053329065,0.1153871,0.16990688
7080,7.08,1.4384382,22.553518,3.894512,14.904718,0.26436728,-0.03519694,0.12216486,0.19042966,1.3672711,22.583546,3.42032,14.874889,0.26119533,-0.053906225,0.11228305,0.16734934
7081,7.081,1.4423839,22.568449,3.997139,14.9525175,0.2645041,-0.034153555,0.11894889,0.18932478,1.3642629,22.598608,3.5186381,14.92477,0.26103202,-0.054691687,0.10880412,0.16429588
7082,7.082,1.446432,22.583426,4.099686,14.99988,0.2646402,-0.033082534,0.115754515,0.18819092,1.3699509,22.623297,3.6233096,14.974218,0.26133886,-0.053206075,0.10375139,0.16195685
7083,7.083,1.4505825,22.598448,4.2021294,15.046751,0.26477522,-0.03198386,0.112582415,0.18702811,1.3790051,22.651978,3.7302938,15.02303,0.2618099,-0.050837714,0.09811702,0.1597176
7084,7.084,1.4548357,22.61352,4.3044424,15.093073,0.26490888,-0.030857446,0.10943258,0.18583591,1.3881522,22.68079,3.8368897,15.071713,0.26226395,-0.048440803,0.092573255,0.15731138
7085,7.085,1.459192,22.628637,4.406641,15.138941,0.26504079,-0.029703114,0.10630648,0.18461514,1.3974262,22.709637,3.9435124,15.11984,0.2627019,-0.046006516,0.087147355,0.15476573
7086,7.086,1.463652,22.643803,4.508741,15.184474,0.26517063,-0.028520746,0.10320449,0.18336567,1.4072489,22.7374,4.048722,15.166949,0.26314113,-0.04342392,0.082080826,0.15239759
7087,7.087,1.4682151,22.659018,4.6107044,15.229627,0.265298,-0.027310455,0.10012689,0.18208723,1.4177169,22.76353,4.151459,15.212585,0.26358128,-0.04066703,0.07746643,0.15035693
7088,7.088,1.4728811,22.674278,4.712496,15.274352,0.26542252,-0.02607229,0.09707521,0.1807805,1.4282919,22.78959,4.254099,15.257942,0.26399657,-0.03787742,0.07296738,0.14823206
7089,7.089,1.4776493,22.689585,4.814081,15.318604,0.26554385,-0.024806395,0.0940502,0.17944545,1.4388341,22.815622,4.3564487,15.303013,0.2643812,-0.035092276,0.068572566,0.14598194
7090,7.09,1.4825195,22.704937,4.915426,15.362342,0.2656615,-0.02351286,0.09105247,0.17808221,1.4493672,22.841597,4.4575853,15.348184,0.26473618,-0.032305628,0.06429085,0.1436221
7091,7.091,1.487491,22.720333,5.016496,15.405522,0.2657751,-0.02219184,0.0880831,0.17669116,1.4602498,22.867458,4.557949,15.3930645,0.26507205,-0.02942275,0.06014447,0.14126284
7092,7.092,1.4925635,22.735771,5.1172595,15.448106,0.26588428,-0.02084342,0.08514321,0.17527276,1.4727007,22.892595,4.6584907,15.439353,0.26541784,-0.02612016,0.056264922,0.13936082
7093,7.093,1.4977365,22.751253,5.2176847,15.490051,0.26598853,-0.01946774,0.08223297,0.17382681,1.4865946,22.916895,4.758947,15.486313,0.26575512,-0.022430085,0.052643225,0.1379202
7094,7.094,1.5030092,22.766775,5.31774,15.531323,0.26608747,-0.018064985,0.079353854,0.17235413,1.5007333,22.940632,4.8597665,15.532352,0.2660457,-0.018670537,0.049187973,0.13657641
7095,7.095,1.5083815,22.782337,5.417395,15.571885,0.2661807,-0.016635232,0.07650648,0.17085499,1.5148758,22.96438,4.9601703,15.577675,0.26628312,-0.014906241,0.04580003,0.13514741
7096,7.096,1.5138526,22.797937,5.516621,15.611702,0.26626772,-0.015178686,0.07369183,0.1693299,1.5291342,22.98825,5.0600004,15.622276,0.26646858,-0.011108087,0.04246679,0.13364027
7097,7.097,1.5194219,22.813578,5.615389,15.650741,0.26634812,-0.013695523,0.07091014,0.16777867,1.5433253,23.012348,5.1593723,15.665907,0.2665994,-0.0073256004,0.0391749,0.13198338
7098,7.098,1.5250891,22.829254,5.7136703,15.68897,0.26642147,-0.01218586,0.06816274,0.16620238,1.5572356,23.036575,5.258722,15.708923,0.26667547,-0.0036165353,0.035943,0.13014226
7099,7.099,1.5308536,22.844969,5.8114386,15.726358,0.26648727,-0.010649885,0.06544982,0.1646009,1.5713795,23.060938,5.3576465,15.751057,0.26669994,0.00015554357,0.032777548,0.12825395
7100,7.1,1.5367148,22.860718,5.908667,15.762877,0.26654512,-0.009087785,0.06277269,0.16297527,1.58597,23.085152,5.4550834,15.792497,0.2666693,0.0040466753,0.029714033,0.12644395
7101,7.101,1.5426719,22.876501,6.00533,15.7985,0.26659453,-0.007499791,0.060131878,0.16132575,1.6004733,23.109201,5.5520525,15.833237,0.26658258,0.007913683,0.026752502,0.1245774
7102,7.102,1.5487245,22.892317,6.101403,15.8331995,0.26663506,-0.00588607,0.057528242,0.15965313,1.6150554,23.133404,5.646722,15.873085,0.2664388,0.0118000535,0.023855701,0.122625716
7103,7.103,1.554872,22.908167,6.1968617,15.866951,0.26666617,-0.004246829,0.05496192,0.15795736,1.6298152,23.157982,5.740904,15.911955,0.26623565,0.015731202,0.021002203,0.120561756
7104,7.104,1.5611138,22.924047,6.2916827,15.899733,0.2666875,-0.0025822804,0.052434176,0.15623961,1.6447872,23.182415,5.8344445,15.950142,0.2659703,0.019715363,0.01824896,0.118523404
7105,7.105,1.5674492,22.939959,6.3858438,15.931521,0.2666985,-0.0008926738,0.049945354,0.15450026,1.6598872,23.207031,5.92712,15.987257,0.2656423,0.023729116,0.015563965,0.116409875
7106,7.106,1.5738775,22.955898,6.479323,15.962298,0.26669872,0.0008217353,0.04749629,0.15274009,1.6750778,23.23191,6.0184093,16.023241,0.2652512,0.027761487,0.012944639,0.11419239
7107,7.107,1.5803981,22.971869,6.572099,15.992043,0.26668772,0.0025607492,0.045087174,0.15095916,1.6921252,23.255333,6.1077394,16.059227,0.2647394,0.032279078,0.010477841,0.11277723
7108,7.108,1.5870104,22.987865,6.6641526,16.020739,0.26666495,0.0043240995,0.042718932,0.14915873,1.7092549,23.278587,6.196731,16.094204,0.26414767,0.03680902,0.008083075,0.111373246
7109,7.109,1.5937136,23.00389,6.7554636,16.048368,0.26662996,0.0061115124,0.04039201,0.1473393,1.726375,23.30199,6.2854986,16.127802,0.2634788,0.041325644,0.0057394505,0.10987727
7110,7.11,1.6005071,23.01994,6.846013,16.074919,0.2665823,0.007922708,0.03810686,0.14550126,1.7434784,23.325396,6.3739567,16.160244,0.2627335,0.045825772,0.003460437,0.10832677
7111,7.111,1.6073903,23.036013,6.9357843,16.100376,0.26652145,0.009757431,0.03586428,0.14364602,1.7605792,23.348667,6.4611373,16.191944,0.26191145,0.05031181,0.0012542307,0.10676274
7112,7.112,1.6143622,23.05211,7.024759,16.12473,0.26644695,0.011615355,0.033664405,0.14177364,1.7767938,23.37118,6.5488906,16.221825,0.26106128,0.0545518,-0.0008006096,0.10512089
7113,7.113,1.6214223,23.068233,7.1129217,16.147966,0.26635832,0.013496178,0.031507596,0.13988459,1.7885848,23.391094,6.6461234,16.245365,0.26039994,0.057626106,-0.002417028,0.10297063
