,Time,Theta1,Theta2,Omega1,Omega2,Theta1_dot,Theta2_dot,Omega1_dot,Omega2_dot
9076,4.538,1.8203655873531244,27.57500814730991,5.526397227675108,-19.54401972875869,5.526397227675108,-19.54401972875869,150.6531171020023,-159.33488575323423
9077,4.5385,1.823147749512747,27.56521569767052,5.601732517680659,-19.6240282680997,5.601732517680659,-19.6240282680997,150.67744280721087,-160.70953809644374
9078,4.539,1.825968202663817,27.555381839447403,5.6770552769922675,-19.70468683467156,5.6770552769922675,-19.70468683467156,150.64146040357716,-161.9787584069765
9079,4.5395,1.828826917758214,27.545506293343557,5.752331830566019,-19.785935745696815,5.752331830566019,-19.785935745696815,150.54038439916613,-163.1333399536174
9080,4.54,1.8317238370986486,27.535588833343855,5.82752631651943,-19.86771094230031,5.82752631651943,-19.86771094230031,150.369243780586,-164.1636883413243
9081,4.5405,1.8346588743386927,27.52562928671495,5.902600686132246,-19.94994398951007,5.902600686132246,-19.94994398951007,150.12289175905826,-165.05983833533296
9082,4.541,1.8376319144827649,27.51562753400531,5.977514703846042,-20.032562076256873,5.977514703846042,-20.032562076256873,149.79601777913942,-165.81147526561077
9083,4.5415,1.8406428138861133,27.505583509045298,6.052225947263826,-20.1154880153738,6.052225947263826,-20.1154880153738,149.38316197962874,-166.40796139804613
9084,4.542,1.8436914002548488,27.495497198947035,6.126689807150832,-20.198640243597104,6.126689807150832,-20.198640243597104,148.87873229371485,-166.8383676540794
9085,4.5425,1.846777472645928,27.48536864410448,6.200859487434127,-20.281932821565807,6.200859487434127,-20.281932821565807,148.2770243695996,-167.091511048884
9086,4.543,1.8499008014671379,27.475197938193464,6.274686005202209,-20.365275433821218,6.274686005202209,-20.365275433821218,147.57224448309225,-167.1559981987081
9087,4.5435,1.8530611284771272,27.46498522817159,6.348118190705804,-20.44857338880783,6.348118190705804,-20.44857338880783,146.75853559950843,-167.02027521941307
9088,4.5440000000000005,1.856258166785392,27.454730714278288,6.421102687357466,-20.531727618872893,6.421102687357466,-20.531727618872893,145.83000672319042,-166.67268429962223
9089,4.5445,1.8594916008522562,27.44443465003487,6.4935839517311855,-20.614634680265954,6.4935839517311855,-20.614634680265954,144.78076564847296,-166.1015271822255
9090,4.545,1.862761086488908,27.434097342244424,6.56550425356318,-20.697186753139746,6.56550425356318,-20.697186753139746,143.60495519559888,-165.29513572630552
9091,4.5455,1.8660662508573753,27.423719150991875,6.636803675751362,-20.779271641549602,6.636803675751362,-20.779271641549602,142.29679297861324,-164.2419496471716
9092,4.546,1.8694066924705386,27.413300489643955,6.7074201143556,-20.860772773453743,6.7074201143556,-20.860772773453743,140.8506147091462,-162.93060144440128
9093,4.5465,1.8727819811921065,27.402841824849286,6.777289278597217,-20.9415692007127,6.777289278597217,-20.9415692007127,139.26092099034406,-161.35000842640298
9094,4.547,1.8761916582366513,27.392343676538246,6.846344690859744,-21.021535599090186,6.846344690859744,-21.021535599090186,137.52242749869143,-159.48947162477955
9095,4.5475,1.8796352361695923,27.381806617923058,6.914517686688535,-21.100542268252653,6.914517686688535,-21.100542268252653,135.63011838864207,-157.33878126335983
9096,4.548,1.8831121989071757,27.37123127549781,6.9817374147904125,-21.178455131768878,6.9817374147904125,-21.178455131768878,133.57930268576573,-154.88832830554674
9097,4.5485,1.8866220017165127,27.36061832903837,7.047930837034393,-21.255135737110802,7.047930837034393,-21.255135737110802,131.36567335951548,-152.12922145120936
9098,4.549,1.8901640712155612,27.349968511602427,7.113022728451317,-21.330441255653103,7.113022728451317,-21.330441255653103,128.98536868750926,-149.05340879249164
9099,4.5495,1.8937378053731053,27.339282609529555,7.176935677233505,-21.404224482672806,7.176935677233505,-21.404224482672806,126.4350354404286,-145.65380316886495
9100,4.55,1.8973425735087948,27.328561462441098,7.239590084735462,-21.476333837350083,7.239590084735462,-21.476333837350083,123.71189333190421,-141.9244100887036
9101,4.5505,1.900977716293126,27.31780596324022,7.300904165473508,-21.54661336276784,7.300904165473508,-21.54661336276784,120.81380009296429,-137.86045691146083
9102,4.551,1.9046425457474214,27.30701705811198,7.360793947125472,-21.614902725911353,7.360793947125472,-21.614902725911353,117.7393164475149,-133.4585218149814
9103,4.5515,1.9083363452438693,27.296195746523196,7.41917327053134,-21.681037217669015,7.41917327053134,-21.681037217669015,114.48777018644958,-128.71666091167515
9104,4.5520000000000005,1.9120583695055045,27.285343081222514,7.475953789692915,-21.744847752831966,7.475953789692915,-21.744847752831966,111.05931846615682,-123.63453173083988
9105,4.5525,1.9158078446061872,27.274460168240463,7.531044971773532,-21.806160870093727,7.531044971773532,-21.806160870093727,107.45500739452423,-118.21351115709584
9106,4.553,1.919583967970645,27.263548166889343,7.584354097098659,-21.864798732050925,7.584354097098659,-21.864798732050925,103.67682791734573,-112.45680581316488
9107,4.5535,1.9233859083744438,27.252608289763298,7.635786259155492,-21.920579125202813,7.635786259155492,-21.920579125202813,99.7277669831955,-106.36955280499774
9108,4.554,1.9272128059440028,27.24164180273828,7.685244364593142,-21.97331545995148,7.685244364593142,-21.97331545995148,95.61185294742229,-99.95890871313944
9109,4.5545,1.9310637721565673,27.23065002497212,7.73262913322229,-22.022816770601473,7.73262913322229,-22.022816770601473,91.33419417916619,-93.23412472241554
9110,4.555,1.9349378898402485,27.219634328904426,7.777839098015713,-22.068887715360383,7.777839098015713,-22.068887715360383,86.90100986061748,-86.20660583580002
9111,4.5555,1.9388342131740044,27.20859614025662,7.820770605108,-22.111328576338504,7.820770605108,-22.111328576338504,82.31965201738387,-78.88995222197195
