,Theta1,Theta2,Omega1,Omega2,x1_true,y1_true,x2_true,y2_true,Theta1_pred,Theta2_pred,Omega1_pred,Omega2_pred,x1_pred,y1_pred,x2_pred,y2_pred
2206,3.3206291,74.8939,1.6346983,21.867027,-0.047494344,0.26243702,-0.17636836,0.028941035,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2207,2.3437967,19.4518,4.8118877,14.712605,0.19090886,0.18623291,0.34199247,-0.033545688,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2208,2.8080313,15.181045,4.4366965,-26.033466,0.08732028,0.25200012,0.22143635,0.4825251,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2209,2.8149478,23.117561,8.728628,11.560598,0.085575245,0.25259805,-0.15522173,0.36725274,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2210,4.867092,16.878885,-2.3317614,8.530702,-0.26351488,-0.04109495,-0.5091749,0.06273205,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2211,3.0380585,68.43133,8.73347,24.331633,0.027563248,0.26527184,-0.14090419,0.05851689,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2212,2.7046452,15.836332,2.5111394,-23.781124,0.11286096,0.2416429,0.078718886,0.5061485,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2213,4.6834235,17.335316,-4.811307,9.452893,-0.26658812,0.0077240085,-0.5328617,-0.0073514665,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2214,2.44433,16.246342,8.973854,3.6069884,0.17125385,0.20445296,0.03450489,0.4334259,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2215,2.99653,30.55797,-10.332406,-5.147932,0.03855265,0.26389882,-0.16320795,0.08948107,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2216,2.4309795,19.757063,3.852678,15.848711,0.17396806,0.20214848,0.38412,0.037938073,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2217,2.0386994,17.53803,8.46362,18.730967,0.23803402,0.12028589,-0.0197521,0.051910415,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2218,4.0307856,6.0072565,0.5062048,12.521901,-0.20710948,0.1680314,-0.27976942,-0.08858004,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2219,1.6678547,10.894367,-4.504185,-13.445236,0.2654448,0.025844838,0.00010949373,0.05279071,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2220,2.7013233,83.846695,-8.709508,28.187176,0.11366305,0.24126667,0.33460653,0.3906416,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2221,2.8214,2.3951933,12.228853,-10.169166,0.083943695,0.25314492,0.26503295,0.44893965,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2222,3.9809806,26.909962,6.765798,19.95427,-0.19848733,0.17813385,0.06255065,0.23279703,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2223,3.1263142,63.517296,6.725394,23.380318,0.004074615,0.2666689,0.17289993,0.060206056,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2224,3.6274803,12.362604,-5.6976814,7.9243884,-0.124547146,0.23583235,-0.17851637,-0.02534999,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2225,1.9112041,3.1094306,7.988526,-2.987029,0.2513964,0.08904353,0.25997254,0.3556056,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2226,3.3977177,24.780962,9.581729,18.375546,-0.06756416,0.25799996,-0.15946062,0.0076323748,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2227,2.3254514,14.257876,-11.095195,13.193386,0.19429305,0.18269949,0.4590524,0.21481457,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2228,3.9166572,11.852856,-5.403827,11.21676,-0.18662657,0.19052406,-0.36118048,-0.01111877,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2229,3.0521338,56.909943,2.1272237,21.9711,0.023826865,0.26563352,0.118096545,0.016149819,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2230,2.1938796,19.911823,-7.5780783,12.010742,0.21658255,0.1556306,0.44953477,0.025776267,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2231,2.3507469,61.207832,4.268083,22.188326,0.18960992,0.18755525,-0.0767124,0.2017435,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2232,3.5485752,12.464148,-5.991248,7.143214,-0.105570555,0.2449158,-0.13278599,-0.020391956,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2233,3.2712123,69.01541,10.822257,25.27305,-0.03447285,0.26446268,-0.06099944,-0.0009148419,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2234,2.862778,14.8197565,2.9278555,-23.54011,0.07340019,0.25640067,0.28034386,0.42463624,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2235,3.2960353,30.638744,-9.261565,-0.14749251,-0.041026298,0.26352558,-0.22805591,0.073397174,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2236,3.5763922,30.232641,-2.7623746,19.403212,-0.112341665,0.24188477,-0.35926652,0.14110279,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2237,5.1390944,22.32056,4.615244,-2.8549125,-0.24278614,-0.11038015,-0.32906002,0.14198014,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2238,2.1499858,16.026546,7.086244,8.182484,0.22320297,0.14597711,0.13966683,0.3992568,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2239,1.9962258,23.769218,10.030652,16.180393,0.24292678,0.1100703,-0.018064678,0.055185422,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2240,3.9189324,72.15687,-6.3503175,24.887049,-0.18705958,0.19009894,-0.16049689,0.45547286,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2241,3.6131575,12.382193,-5.748576,7.777191,-0.12115672,0.23759195,-0.16999976,-0.024597377,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2242,4.4381332,17.737713,-5.562488,7.4377804,-0.25673264,0.07223051,-0.49583364,-0.045920238,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2243,2.655534,59.147614,-11.460463,30.538162,0.124587476,0.23581104,0.26231253,0.4641982,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2244,4.095701,19.879478,-10.179295,-8.42381,-0.21757346,0.15424228,0.011057541,0.016922385,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2245,2.0813136,13.311548,-1.6620696,11.526934,0.23269357,0.13031726,0.41354346,-0.065698564,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2246,3.155617,24.261251,7.8145537,19.35497,-0.0037401703,0.26667377,-0.2078427,0.09500241,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2247,3.7596033,12.155699,-5.35051,9.346997,-0.15452994,0.21736924,-0.26100335,-0.0271554,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2248,3.2306361,23.202345,8.753018,-18.489052,-0.023716522,0.26564342,-0.27335775,0.3594951,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2249,1.523577,9.959048,0.99512506,-10.6895685,0.26640272,-0.012588722,0.13059558,0.21694408,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2250,3.1430583,30.615456,-9.848913,-2.7493901,-0.00039088776,0.2666997,-0.19179723,0.08097814,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2251,3.0918689,25.300606,12.154746,16.949877,0.013255867,0.26637036,0.05781538,0.0034191608,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2252,2.678571,81.013596,4.7556553,24.949224,0.11912253,0.23861834,-0.04603695,0.029211462,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2253,2.8886704,82.15974,2.51952,22.393738,0.06673748,0.258215,0.18949819,0.021447837,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2254,4.116096,16.663204,6.216135,-25.281654,-0.22067374,0.14977314,-0.43842173,0.30376893,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2255,1.6891055,3.1580784,6.636076,-0.41403472,0.26483566,0.031479504,0.2604391,0.29814327,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2256,2.475873,19.968811,3.0222166,16.762741,0.16472067,0.20975222,0.40469086,0.09337693,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2257,2.2975807,85.461044,-0.91638476,22.042469,0.19930889,0.17721416,0.040455878,0.39144444,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2258,4.762662,15.966698,4.154724,7.138126,-0.26636305,-0.013402149,-0.3346002,0.24442063,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2259,1.5173762,17.578041,4.840722,11.938236,0.26631954,-0.014240377,0.011474729,-0.09287252,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2260,3.996064,71.76102,-2.818643,22.101336,-0.2011515,0.17511986,-0.07431644,0.40972966,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2261,3.681069,23.439833,10.738843,-4.525627,-0.13700023,0.2288227,-0.40171427,0.26130915,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2262,2.304014,42.450935,7.7678566,21.597204,0.1981647,0.17849268,-0.06832796,0.16797821,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2263,2.1583226,14.470727,-11.872567,15.950479,0.22197826,0.14783281,0.47397852,0.23515277,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2264,4.9159083,16.556269,-0.15429619,7.9404674,-0.26119566,-0.053904682,-0.4612636,0.12245211,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2265,3.3209875,49.129093,0.044794627,20.709068,-0.047588382,0.26241997,-0.28951722,0.15017325,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2266,1.941319,15.678279,4.5397797,11.170541,0.24860126,0.09657278,0.2565169,0.3631553,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2267,4.685876,9.87571,-2.5972507,14.628042,-0.26660627,0.007070212,-0.38283524,0.24711129,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2268,3.7242901,14.241609,-9.978499,-12.191258,-0.14675921,0.22268952,0.11848754,0.2504935,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2269,3.32146,74.90485,1.69237,21.91535,-0.047712382,0.26239744,-0.17402238,0.027504548,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2270,1.8994519,11.474089,-6.204619,-13.718794,0.25242546,0.08608297,0.015681207,-0.03672196,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2271,3.1161501,25.334555,12.146598,17.045866,0.006784786,0.2666137,0.06024381,0.00532645,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2272,3.4214962,49.990337,4.849335,22.96802,-0.07367932,0.2563206,-0.14613813,-0.0003477037,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2273,1.6876986,15.787648,-2.4454088,15.023333,0.2648797,0.031106872,0.24365021,0.29696056,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2274,2.1337817,8.589549,10.861856,-17.81583,0.22553901,0.1423413,0.42328376,0.32129914,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2275,2.8416934,81.83579,4.099963,23.852724,0.07878957,0.25479618,0.1198003,-0.008731812,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2276,3.886427,18.254944,-0.30200252,-16.65249,-0.18078259,0.19607791,-0.33018458,-0.024847269,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2277,4.820293,16.080036,3.2834349,7.457635,-0.26514888,-0.028722176,-0.36210692,0.21972908,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2278,2.1081288,41.258022,-1.2623951,20.362135,0.22911586,0.13650937,0.121019706,0.380321,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2279,2.5904522,19.433907,-7.6002226,5.881082,0.1396599,0.22720915,0.28678706,0.004762545,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2280,4.367846,17.825556,-5.686197,6.6105285,-0.25102603,0.09008234,-0.47883976,-0.048589192,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2281,2.5410652,16.275442,9.433942,1.9802371,0.15070623,0.22003755,0.0073529035,0.44493467,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2282,1.5209434,9.991275,0.7724398,-10.7800455,0.26636866,-0.013290267,0.123236254,0.21174751,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2283,1.6622709,16.209223,0.65268075,15.362746,0.26558495,0.02436226,0.13742746,0.2582523,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2284,3.6040754,30.548437,-8.206625,5.0594625,-0.11899392,0.23868251,-0.32240805,0.06619604,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2285,3.9044528,17.768661,1.6430775,-17.793123,-0.1842875,0.19278747,-0.419618,0.06729463,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2286,2.783893,13.510072,-4.366911,-16.649462,0.09337708,0.24981916,0.30933353,0.093320906,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2287,4.053343,15.550846,9.34886,-1.2688539,-0.21084681,0.16331722,-0.16911584,0.42673212,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2288,2.9179306,23.922426,5.1183515,-13.489779,0.059154578,0.26005697,-0.19040385,0.1659853,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2289,1.1953253,16.208035,-0.50250924,9.957833,0.24812034,-0.09780178,0.12024088,0.13624036,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2290,3.0082712,68.346504,8.290132,24.148533,0.035451584,0.26433328,-0.14992684,0.07259457,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2291,2.3417966,26.066195,4.636666,-14.761731,0.19128096,0.18585071,0.4056223,0.02714762,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2292,5.2366047,21.230988,-4.2224364,-8.416565,-0.23088665,-0.13349247,-0.047120184,0.0597917,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2293,4.8975244,27.846844,1.5655967,12.980065,-0.26214245,-0.04909403,-0.15157178,0.19360542,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2294,3.6934938,19.57859,-10.848149,-7.162373,-0.13983269,0.22710285,0.037829474,0.028193206,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2295,2.871599,24.049007,4.66088,-13.201738,0.071135655,0.25703815,-0.1645502,0.13221401,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2296,4.2574973,15.73104,-0.019786648,-19.480766,-0.23957892,0.11717865,-0.24573293,0.38380763,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2297,4.7745876,28.748621,-4.8264365,12.3713665,-0.26618427,-0.016577687,-0.38798732,0.22068356,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2298,1.6680033,15.9447775,-1.2897198,14.965024,0.26544094,0.025884297,0.20287126,0.28514078,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2299,2.0559278,20.143375,-8.276886,14.586582,0.23592646,0.12436878,0.49246162,0.05143994,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2300,2.4871256,21.236738,-2.616043,24.833878,0.16235003,0.21159244,0.34500197,0.4059302,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2301,3.128027,78.2421,-12.550788,30.811905,0.0036178587,0.26667544,0.081850134,0.5216433,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2302,1.7850612,18.175274,5.583723,11.656024,0.26060137,0.056708213,0.094090804,-0.15162593,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2303,4.9844112,20.814457,-6.2464423,-8.813258,-0.2568933,-0.07165693,-0.010638326,0.030750982,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2304,1.4720688,17.463696,4.6604786,12.079911,0.26540127,-0.026287882,0.0032490492,-0.075329624,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2305,2.6906147,16.009052,1.2200371,-22.284527,0.11624011,0.24003568,0.037147447,0.49473795,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2306,2.3013728,60.476597,-1.4284935,20.826302,0.19863544,0.17796867,0.0098731965,0.366377,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2307,4.1367216,27.871908,-0.5730156,20.22634,-0.22371574,0.14519008,-0.1192623,0.3905844,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2308,3.2638278,64.19639,2.3640935,22.162199,-0.03251899,0.26471004,0.2285279,0.21008942,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2309,2.37749,11.671996,-3.0729907,9.801792,0.1845269,0.19255833,-0.023450464,0.02560234,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2310,2.9810112,2.2764933,11.394656,-7.318241,0.04264326,0.26326877,0.24564455,0.4362409,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2311,3.818456,52.018215,-0.1190733,20.542465,-0.16704778,0.20790365,0.09525038,0.25615886,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2312,3.3739073,24.734901,9.47256,18.479488,-0.061402507,0.2595354,-0.1647295,0.013664663,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2313,1.8240008,15.011292,-0.16529363,14.559195,0.25819618,0.06681037,0.42932898,0.27136463,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2314,3.9020002,30.271746,-8.132183,9.928499,-0.18381411,0.19323887,-0.42661017,0.08288054,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2315,3.9805763,21.6111,7.1164565,-18.28309,-0.19841528,0.17821409,-0.09947858,0.42588407,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2316,3.4725387,22.703953,12.4710655,-25.3443,-0.08666093,0.2522276,-0.26107147,0.45399442,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2317,3.3214457,49.066967,-0.3394975,20.731667,-0.04770863,0.26239812,-0.29613972,0.1653884,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2318,3.3932621,77.50467,-6.3145456,22.055906,-0.066413954,0.25829843,0.16293137,0.39442194,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2319,4.9299245,20.739725,-6.5848365,-8.819184,-0.2604145,-0.057560228,-0.007200867,0.026175886,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2320,2.8692765,24.055605,4.6378694,-13.190314,0.07173242,0.25687224,-0.16312478,0.13049588,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2321,1.9830414,29.37961,-7.700618,-15.909169,0.24435683,0.10685797,0.0060368627,0.2265763,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2322,2.6279593,24.970058,2.8432984,-13.031171,0.13104174,0.23228636,0.08784537,-0.030892223,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2323,3.4576116,75.872734,3.7206962,24.208708,-0.08288638,0.25349307,0.038969643,0.016259015,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2324,2.7899606,62.563747,9.736179,25.227407,0.0918596,0.2503811,0.021209374,-0.0067908764,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2325,2.3839767,24.34481,11.362255,15.765281,0.18327397,0.19375125,-0.0057884157,0.005644068,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2326,3.1480477,54.28585,-8.63637,24.478344,-0.0017215451,0.26669443,-0.20706937,0.4368742,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2327,4.0512114,5.0923185,-1.4392083,15.045269,-0.21049821,0.16376626,-0.45818004,0.06485923,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2328,2.1660573,40.844765,-4.7809253,22.443424,0.22082818,0.14954534,0.21974532,0.41624314,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2329,2.0249765,8.769939,9.789585,-16.430851,0.23966223,0.11700816,0.40209085,0.32854027,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2330,1.6179262,10.734589,-3.7995532,-13.171644,0.26640385,0.012564896,0.008735359,0.08138229,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2331,3.997662,17.164688,4.593849,-21.867079,-0.20143111,0.17479816,-0.46639782,0.20515509,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2332,3.6933517,30.484814,-8.042707,6.5037847,-0.13980043,0.22712272,-0.35376978,0.06791842,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2333,4.0045986,21.547998,6.618134,-17.792072,-0.20263875,0.17339674,-0.08828113,0.41433495,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2334,2.7713268,24.866909,12.020905,16.031,0.096508935,0.24862605,0.026443556,-0.008705884,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2335,2.8309207,13.226385,-6.1181817,9.434889,0.08152979,0.25393263,0.24505112,0.043244064,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2336,2.6370132,22.819704,6.94802,14.808366,0.12893328,0.23346327,-0.06761281,0.41373673,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2337,3.5041258,33.96425,-8.651382,23.058147,-0.09458353,0.24936488,0.05452194,0.47049028,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2338,2.6765501,36.507812,-0.51474154,19.414877,0.11960449,0.23837714,-0.1281201,0.13957724,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2339,1.4148514,3.1195838,4.8123326,1.6778792,0.26346365,-0.041422136,0.26933292,0.22521329,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2340,2.528852,20.68982,-0.56049097,21.291698,0.15338229,0.21818057,0.41045785,0.28918085,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2341,2.1385818,26.662437,7.09596,-19.536848,0.22485316,0.14342226,0.49132794,0.13246395,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
